,Lead Number,Converted,Converted_Prob,final_predicted,Score
64,2657,1,0.998843279451322,1,99.8843279451322
65,4957,1,0.9950867689106122,1,99.50867689106121
66,631,1,0.9936871853380856,1,99.36871853380856
67,3861,0,0.008090476918032254,0,0.8090476918032253
68,9122,0,0.008179421033441015,0,0.8179421033441014
69,759,0,0.013906865310715907,0,1.3906865310715908
70,3698,0,0.6771062790762566,1,67.71062790762566
71,525,0,0.0014069220725313205,0,0.14069220725313206
72,8162,0,0.09129445133562959,0,9.129445133562959
73,8231,0,0.07171652913288987,0,7.171652913288987
74,2454,0,0.025127673319445366,0,2.5127673319445365
75,3765,1,0.37096912161498147,1,37.096912161498146
76,7267,1,0.37096912161498147,1,37.096912161498146
77,693,1,0.9994955864744414,1,99.94955864744414
78,5212,1,0.8574173917901764,1,85.74173917901764
79,5988,0,0.37096912161498147,1,37.096912161498146
80,878,0,0.11946334849332516,0,11.946334849332516
81,6490,0,0.008179421033441015,0,0.8179421033441014
82,8157,0,0.2848947738055538,0,28.48947738055538
83,8853,0,0.09129445133562959,0,9.129445133562959
84,7244,1,0.8481631987247569,1,84.81631987247569
85,6635,0,0.37096912161498147,1,37.096912161498146
86,5300,0,0.5394333072193762,1,53.94333072193762
87,4550,1,0.6771062790762566,1,67.71062790762566
88,7335,0,0.37096912161498147,1,37.096912161498146
89,6073,0,0.2848947738055538,0,28.48947738055538
90,4423,0,0.008090476918032254,0,0.8090476918032253
91,5355,0,0.2848947738055538,0,28.48947738055538
92,3311,0,0.37096912161498147,1,37.096912161498146
93,3803,1,0.2848947738055538,0,28.48947738055538
94,6786,0,0.37096912161498147,1,37.096912161498146
95,3602,1,0.9520670969468875,1,95.20670969468875
96,1268,0,0.09129445133562959,0,9.129445133562959
97,3804,0,0.09129445133562959,0,9.129445133562959
98,2232,0,0.0018728774880125848,0,0.18728774880125848
99,704,0,0.001190523676780109,0,0.11905236767801089
100,239,0,0.008090476918032254,0,0.8090476918032253
101,5873,0,0.0035438568825938836,0,0.3543856882593884
102,3576,1,0.8481631987247569,1,84.81631987247569
103,805,1,0.7905126848996977,1,79.05126848996977
104,4184,0,0.6771062790762566,1,67.71062790762566
105,837,0,0.013906865310715907,0,1.3906865310715908
106,8976,0,0.056092416632553474,0,5.6092416632553475
107,1492,0,0.008090476918032254,0,0.8090476918032253
108,2001,1,0.9987945012023002,1,99.87945012023002
109,5191,0,0.09129445133562959,0,9.129445133562959
110,8030,1,0.8994036416120268,1,89.94036416120268
111,1424,1,0.9827464226221809,1,98.2746422622181
112,3921,1,0.8481631987247569,1,84.81631987247569
113,536,0,0.008090476918032254,0,0.8090476918032253
114,3308,0,0.2848947738055538,0,28.48947738055538
115,473,0,0.37096912161498147,1,37.096912161498146
116,7428,0,0.09129445133562959,0,9.129445133562959
117,6103,0,0.2848947738055538,0,28.48947738055538
118,765,0,0.013906865310715907,0,1.3906865310715908
119,6050,0,0.00523707559116925,0,0.523707559116925
120,4264,1,0.8481631987247569,1,84.81631987247569
121,3923,1,0.8481631987247569,1,84.81631987247569
122,6715,0,0.069102815296826,0,6.9102815296826
123,3410,0,0.3458986981845202,1,34.589869818452016
124,2617,1,0.9827464226221809,1,98.2746422622181
125,8321,1,0.2848947738055538,0,28.48947738055538
126,7323,0,0.2848947738055538,0,28.48947738055538
127,1539,1,0.37096912161498147,1,37.096912161498146
128,6329,1,0.2848947738055538,0,28.48947738055538
129,736,0,0.2848947738055538,0,28.48947738055538
130,8395,1,0.6771062790762566,1,67.71062790762566
131,1017,0,0.37096912161498147,1,37.096912161498146
132,7793,1,0.2848947738055538,0,28.48947738055538
133,5558,0,0.8481631987247569,1,84.81631987247569
134,8214,0,0.2848947738055538,0,28.48947738055538
135,4842,0,0.2848947738055538,0,28.48947738055538
136,8737,0,0.01206065780815329,0,1.206065780815329
137,9097,0,0.09129445133562959,0,9.129445133562959
138,4784,1,0.998843279451322,1,99.8843279451322
139,2632,1,0.9414824702106984,1,94.14824702106984
140,2328,0,0.04960131668202568,0,4.960131668202568
141,4773,1,0.998843279451322,1,99.8843279451322
142,3201,0,0.09129445133562959,0,9.129445133562959
143,81,1,0.9291897793777381,1,92.9189779377738
144,4899,1,0.008090476918032254,0,0.8090476918032253
145,6809,0,0.004779728651443292,0,0.47797286514432924
146,375,0,0.013906865310715907,0,1.3906865310715908
147,6968,1,0.37096912161498147,1,37.096912161498146
148,7859,1,0.8481631987247569,1,84.81631987247569
149,8429,1,0.9920186787631105,1,99.20186787631104
150,2142,0,0.018375787455177338,0,1.8375787455177337
151,7182,1,0.37096912161498147,1,37.096912161498146
152,3499,0,0.37096912161498147,1,37.096912161498146
153,6539,0,0.37096912161498147,1,37.096912161498146
154,8428,0,0.09129445133562959,0,9.129445133562959
155,6372,1,0.8481631987247569,1,84.81631987247569
156,7982,1,0.37096912161498147,1,37.096912161498146
157,1307,1,0.7905126848996977,1,79.05126848996977
158,1014,0,0.24040826559817244,0,24.040826559817244
159,6656,0,0.07171652913288987,0,7.171652913288987
160,2639,1,0.2848947738055538,0,28.48947738055538
161,2100,1,0.2848947738055538,0,28.48947738055538
162,242,1,0.8574173917901764,1,85.74173917901764
163,2884,1,0.7905126848996977,1,79.05126848996977
164,1590,0,0.0035438568825938836,0,0.3543856882593884
165,4506,0,0.008090476918032254,0,0.8090476918032253
166,8285,0,0.01206065780815329,0,1.206065780815329
167,4540,1,0.7905126848996977,1,79.05126848996977
168,9060,0,0.07171652913288987,0,7.171652913288987
169,7666,0,0.013169241187126195,0,1.3169241187126195
170,8324,0,0.09129445133562959,0,9.129445133562959
171,5262,0,0.37096912161498147,1,37.096912161498146
172,2209,0,0.020449809789463553,0,2.0449809789463553
173,5473,1,0.8481631987247569,1,84.81631987247569
174,1200,1,0.9520670969468875,1,95.20670969468875
175,3975,0,0.0038299944209943602,0,0.38299944209943604
176,180,1,0.9291897793777381,1,92.9189779377738
177,1825,0,0.020449809789463553,0,2.0449809789463553
178,2008,0,0.09129445133562959,0,9.129445133562959
179,3107,0,0.5623749691194645,1,56.23749691194645
180,5625,0,0.09129445133562959,0,9.129445133562959
181,4502,0,0.09129445133562959,0,9.129445133562959
182,6391,1,0.5623749691194645,1,56.23749691194645
183,1606,0,0.005479796206549144,0,0.5479796206549145
184,6851,1,0.8574173917901764,1,85.74173917901764
185,3634,0,0.11946334849332516,0,11.946334849332516
186,4051,0,0.008090476918032254,0,0.8090476918032253
187,8242,1,0.8574173917901764,1,85.74173917901764
188,5113,0,0.020449809789463553,0,2.0449809789463553
189,4273,0,0.0017613312405512186,0,0.17613312405512185
190,8510,1,0.8481631987247569,1,84.81631987247569
191,4620,0,0.6771062790762566,1,67.71062790762566
192,5053,0,0.09129445133562959,0,9.129445133562959
193,5987,0,0.2848947738055538,0,28.48947738055538
194,2585,1,0.8481631987247569,1,84.81631987247569
195,4870,0,0.005479796206549144,0,0.5479796206549145
196,6206,0,0.008090476918032254,0,0.8090476918032253
197,4598,0,0.0035438568825938836,0,0.3543856882593884
198,5893,0,0.008090476918032254,0,0.8090476918032253
199,4802,1,0.7905126848996977,1,79.05126848996977
200,885,0,0.08395610185701158,0,8.395610185701157
201,4626,0,0.08395610185701158,0,8.395610185701157
202,8777,0,0.09129445133562959,0,9.129445133562959
203,7772,1,0.37096912161498147,1,37.096912161498146
204,6592,0,0.37096912161498147,1,37.096912161498146
205,4444,1,0.9936871853380856,1,99.36871853380856
206,581,0,0.37096912161498147,1,37.096912161498146
207,8592,1,0.966208734893412,1,96.6208734893412
208,389,0,0.2848947738055538,0,28.48947738055538
209,7124,0,0.008090476918032254,0,0.8090476918032253
210,2627,1,0.7905126848996977,1,79.05126848996977
211,1533,0,0.37096912161498147,1,37.096912161498146
212,6091,1,0.37096912161498147,1,37.096912161498146
213,3051,1,0.37096912161498147,1,37.096912161498146
214,6254,0,0.0035438568825938836,0,0.3543856882593884
215,3603,0,0.09129445133562959,0,9.129445133562959
216,3915,0,0.2848947738055538,0,28.48947738055538
217,1467,1,0.9827464226221809,1,98.2746422622181
218,6981,0,0.04960131668202568,0,4.960131668202568
219,1602,0,0.005479796206549144,0,0.5479796206549145
220,8759,1,0.9414824702106984,1,94.14824702106984
221,8646,1,0.37096912161498147,1,37.096912161498146
222,4645,1,0.8481631987247569,1,84.81631987247569
223,8154,0,0.37096912161498147,1,37.096912161498146
224,6334,0,0.37096912161498147,1,37.096912161498146
225,2807,1,0.2848947738055538,0,28.48947738055538
226,1608,0,0.008090476918032254,0,0.8090476918032253
227,6159,0,0.01206065780815329,0,1.206065780815329
228,4121,0,0.2848947738055538,0,28.48947738055538
229,8390,0,0.09129445133562959,0,9.129445133562959
230,8126,0,0.09129445133562959,0,9.129445133562959
231,1251,0,0.01206065780815329,0,1.206065780815329
232,7099,1,0.37096912161498147,1,37.096912161498146
233,1632,0,0.0035438568825938836,0,0.3543856882593884
234,3001,1,0.5623749691194645,1,56.23749691194645
235,8340,0,0.2848947738055538,0,28.48947738055538
236,5137,1,0.9827464226221809,1,98.2746422622181
237,2906,0,0.005479796206549144,0,0.5479796206549145
238,5416,0,0.020449809789463553,0,2.0449809789463553
239,4438,1,0.9883294115246765,1,98.83294115246764
240,3671,0,0.8481631987247569,1,84.81631987247569
241,4976,0,0.020449809789463553,0,2.0449809789463553
242,7029,0,0.37096912161498147,1,37.096912161498146
243,4688,1,0.37096912161498147,1,37.096912161498146
244,3301,0,0.0018728774880125848,0,0.18728774880125848
245,7964,0,0.37096912161498147,1,37.096912161498146
246,3238,0,0.2848947738055538,0,28.48947738055538
247,1711,0,0.092451713811051,0,9.245171381105099
248,6374,0,0.09129445133562959,0,9.129445133562959
249,8626,0,0.07171652913288987,0,7.171652913288987
250,2309,0,0.6771062790762566,1,67.71062790762566
251,1709,1,0.9414824702106984,1,94.14824702106984
252,7915,1,0.8574173917901764,1,85.74173917901764
253,8690,0,0.069102815296826,0,6.9102815296826
254,6771,0,0.07171652913288987,0,7.171652913288987
255,1286,1,0.2848947738055538,0,28.48947738055538
256,8399,1,0.6771062790762566,1,67.71062790762566
257,7525,1,0.9407919246102093,1,94.07919246102094
258,1572,1,0.9891499975770776,1,98.91499975770776
259,6617,1,0.9920186787631105,1,99.20186787631104
260,4276,0,0.005479796206549144,0,0.5479796206549145
261,570,0,0.37096912161498147,1,37.096912161498146
262,3117,0,0.09129445133562959,0,9.129445133562959
263,228,0,0.008090476918032254,0,0.8090476918032253
264,9049,1,0.8574173917901764,1,85.74173917901764
265,5668,0,0.37096912161498147,1,37.096912161498146
266,2117,0,0.10075385468923423,0,10.075385468923423
267,7137,1,0.2848947738055538,0,28.48947738055538
268,8989,1,0.2848947738055538,0,28.48947738055538
269,5551,1,0.6771062790762566,1,67.71062790762566
270,6401,0,0.0018728774880125848,0,0.18728774880125848
271,5251,1,0.37096912161498147,1,37.096912161498146
272,9034,1,0.8481631987247569,1,84.81631987247569
273,964,1,0.8574173917901764,1,85.74173917901764
274,369,1,0.8994036416120268,1,89.94036416120268
275,7094,1,0.9950867689106122,1,99.50867689106121
276,991,0,0.2848947738055538,0,28.48947738055538
277,6423,1,0.966208734893412,1,96.6208734893412
278,5617,1,0.2848947738055538,0,28.48947738055538
279,4885,1,0.8481631987247569,1,84.81631987247569
280,22,1,0.37096912161498147,1,37.096912161498146
281,7864,0,0.01206065780815329,0,1.206065780815329
282,6057,0,0.09129445133562959,0,9.129445133562959
283,2030,0,0.0035438568825938836,0,0.3543856882593884
284,3006,1,0.37096912161498147,1,37.096912161498146
285,6229,1,0.6294367081302684,1,62.94367081302684
286,8026,0,0.09129445133562959,0,9.129445133562959
287,7976,0,0.11946334849332516,0,11.946334849332516
288,6426,0,0.37096912161498147,1,37.096912161498146
289,4869,1,0.8574173917901764,1,85.74173917901764
290,7498,1,0.8481631987247569,1,84.81631987247569
291,4152,0,0.04960131668202568,0,4.960131668202568
292,7016,0,0.21550613643240177,0,21.550613643240176
293,3208,0,0.09129445133562959,0,9.129445133562959
294,2499,0,0.37096912161498147,1,37.096912161498146
295,7466,1,0.8481631987247569,1,84.81631987247569
296,5762,0,0.11946334849332516,0,11.946334849332516
297,8884,0,0.013906865310715907,0,1.3906865310715908
298,7558,0,0.11946334849332516,0,11.946334849332516
299,6485,0,0.002075362028824085,0,0.20753620288240848
300,1162,1,0.2848947738055538,0,28.48947738055538
301,1679,0,0.0035438568825938836,0,0.3543856882593884
302,5105,0,0.2848947738055538,0,28.48947738055538
303,555,0,0.2848947738055538,0,28.48947738055538
304,1721,1,0.37096912161498147,1,37.096912161498146
305,1012,0,0.20812380578875814,0,20.812380578875814
306,2596,0,0.37096912161498147,1,37.096912161498146
307,1523,0,0.069102815296826,0,6.9102815296826
308,8070,1,0.998843279451322,1,99.8843279451322
309,8129,0,0.07171652913288987,0,7.171652913288987
310,8118,1,0.9998501187881266,1,99.98501187881266
311,6036,0,0.0012659661567146273,0,0.12659661567146271
312,1065,0,0.0012659661567146273,0,0.12659661567146271
313,4509,0,0.11946334849332516,0,11.946334849332516
314,4971,1,0.9520670969468875,1,95.20670969468875
315,8572,0,0.092451713811051,0,9.245171381105099
316,5653,1,0.37096912161498147,1,37.096912161498146
317,1106,1,0.37096912161498147,1,37.096912161498146
318,8260,0,0.2848947738055538,0,28.48947738055538
319,461,0,0.2848947738055538,0,28.48947738055538
320,6226,0,0.2848947738055538,0,28.48947738055538
321,3824,1,0.37096912161498147,1,37.096912161498146
322,2764,1,0.9891499975770776,1,98.91499975770776
323,3591,0,0.2848947738055538,0,28.48947738055538
324,4862,1,0.9827464226221809,1,98.2746422622181
325,5279,0,0.025127673319445366,0,2.5127673319445365
326,4137,1,0.37096912161498147,1,37.096912161498146
327,5540,1,0.8481631987247569,1,84.81631987247569
328,7424,1,0.8481631987247569,1,84.81631987247569
329,6263,0,0.020449809789463553,0,2.0449809789463553
330,4241,1,0.9883294115246765,1,98.83294115246764
331,3572,0,0.09129445133562959,0,9.129445133562959
332,4054,0,0.10075385468923423,0,10.075385468923423
333,3855,1,0.2848947738055538,0,28.48947738055538
334,6406,0,0.37096912161498147,1,37.096912161498146
335,6753,0,0.008179421033441015,0,0.8179421033441014
336,6584,0,0.11946334849332516,0,11.946334849332516
337,5580,0,0.11946334849332516,0,11.946334849332516
338,308,0,0.2848947738055538,0,28.48947738055538
339,364,1,0.9891499975770776,1,98.91499975770776
340,792,0,0.092451713811051,0,9.245171381105099
341,5470,1,0.9827464226221809,1,98.2746422622181
342,5749,0,0.37096912161498147,1,37.096912161498146
343,5032,1,0.07171652913288987,0,7.171652913288987
344,5854,1,0.7905126848996977,1,79.05126848996977
345,121,0,0.37096912161498147,1,37.096912161498146
346,248,0,0.0035438568825938836,0,0.3543856882593884
347,2785,1,0.37096912161498147,1,37.096912161498146
348,8191,0,0.022953100007854325,0,2.2953100007854323
349,1897,1,0.9414824702106984,1,94.14824702106984
350,564,1,0.2848947738055538,0,28.48947738055538
351,7699,1,0.9520670969468875,1,95.20670969468875
352,218,0,0.008090476918032254,0,0.8090476918032253
353,5165,0,0.08395610185701158,0,8.395610185701157
354,6261,0,0.008090476918032254,0,0.8090476918032253
355,4203,0,0.2848947738055538,0,28.48947738055538
356,4744,0,0.7905126848996977,1,79.05126848996977
357,4341,1,0.37096912161498147,1,37.096912161498146
358,460,1,0.9291897793777381,1,92.9189779377738
359,9168,0,0.37096912161498147,1,37.096912161498146
360,1168,0,0.11946334849332516,0,11.946334849332516
361,2962,1,0.9883294115246765,1,98.83294115246764
362,584,0,0.008090476918032254,0,0.8090476918032253
363,516,0,0.37096912161498147,1,37.096912161498146
364,7198,0,0.003069109903187945,0,0.3069109903187945
365,2046,0,0.0018728774880125848,0,0.18728774880125848
366,3728,0,0.37096912161498147,1,37.096912161498146
367,359,0,0.37096912161498147,1,37.096912161498146
368,746,0,0.6069756499854928,1,60.69756499854928
369,8055,1,0.998843279451322,1,99.8843279451322
370,2765,1,0.998843279451322,1,99.8843279451322
371,6707,0,0.020449809789463553,0,2.0449809789463553
372,4675,1,0.9920186787631105,1,99.20186787631104
373,6985,0,0.2848947738055538,0,28.48947738055538
374,5850,0,0.01206065780815329,0,1.206065780815329
375,4246,0,0.008090476918032254,0,0.8090476918032253
376,1382,0,0.008090476918032254,0,0.8090476918032253
377,190,0,0.09129445133562959,0,9.129445133562959
378,6114,0,0.464698357592441,1,46.4698357592441
379,6835,0,0.09129445133562959,0,9.129445133562959
380,7565,1,0.9936871853380856,1,99.36871853380856
381,7223,0,0.003069109903187945,0,0.3069109903187945
382,5023,0,0.11946334849332516,0,11.946334849332516
383,2967,1,0.37096912161498147,1,37.096912161498146
384,7235,1,0.9520670969468875,1,95.20670969468875
385,7056,0,0.2848947738055538,0,28.48947738055538
386,3954,0,0.0018728774880125848,0,0.18728774880125848
387,315,0,0.0024301554453643208,0,0.24301554453643207
388,419,0,0.37096912161498147,1,37.096912161498146
389,2817,0,0.37096912161498147,1,37.096912161498146
390,8614,0,0.0003195509531790018,0,0.03195509531790018
391,454,1,0.8994036416120268,1,89.94036416120268
392,2944,1,0.7905126848996977,1,79.05126848996977
393,6565,1,0.8994036416120268,1,89.94036416120268
394,6938,0,0.07171652913288987,0,7.171652913288987
395,1966,0,0.092451713811051,0,9.245171381105099
396,4567,0,0.0013875685181836878,0,0.13875685181836878
397,3397,0,0.008090476918032254,0,0.8090476918032253
398,362,0,0.017058015976441597,0,1.7058015976441596
399,4767,0,0.0013875685181836878,0,0.13875685181836878
400,9220,0,0.37096912161498147,1,37.096912161498146
401,4362,0,0.07171652913288987,0,7.171652913288987
402,5549,1,0.9820310604138707,1,98.20310604138707
403,8878,0,0.07171652913288987,0,7.171652913288987
404,3270,1,0.8481631987247569,1,84.81631987247569
405,1078,0,0.0024301554453643208,0,0.24301554453643207
406,8211,1,0.9520670969468875,1,95.20670969468875
407,4937,0,0.07171652913288987,0,7.171652913288987
408,1955,1,0.11946334849332516,0,11.946334849332516
409,6400,0,0.2848947738055538,0,28.48947738055538
410,2707,0,0.08395610185701158,0,8.395610185701157
411,1743,0,0.37096912161498147,1,37.096912161498146
412,788,1,0.37096912161498147,1,37.096912161498146
413,2709,1,0.8481631987247569,1,84.81631987247569
414,5780,0,0.002075362028824085,0,0.20753620288240848
415,3708,0,0.37096912161498147,1,37.096912161498146
416,8402,1,0.2848947738055538,0,28.48947738055538
417,3544,0,0.08395610185701158,0,8.395610185701157
418,408,0,0.092451713811051,0,9.245171381105099
419,78,0,0.26590609323536707,0,26.590609323536707
420,4955,1,0.9950867689106122,1,99.50867689106121
421,8177,1,0.8481631987247569,1,84.81631987247569
422,8658,0,0.020449809789463553,0,2.0449809789463553
423,8823,1,0.37096912161498147,1,37.096912161498146
424,2081,1,0.7905126848996977,1,79.05126848996977
425,3682,0,0.025127673319445366,0,2.5127673319445365
426,499,0,0.013906865310715907,0,1.3906865310715908
427,8957,0,0.7905126848996977,1,79.05126848996977
428,8023,1,0.7905126848996977,1,79.05126848996977
429,2360,1,0.7905126848996977,1,79.05126848996977
430,113,0,0.06438589256408175,0,6.438589256408175
431,1589,1,0.37096912161498147,1,37.096912161498146
432,4372,0,0.008090476918032254,0,0.8090476918032253
433,5235,0,0.37096912161498147,1,37.096912161498146
434,7523,1,0.2848947738055538,0,28.48947738055538
435,4627,1,0.37096912161498147,1,37.096912161498146
436,4660,1,0.7872903373220325,1,78.72903373220325
437,7405,0,0.016437850956688486,0,1.6437850956688487
438,8467,0,0.2848947738055538,0,28.48947738055538
439,6310,1,0.37096912161498147,1,37.096912161498146
440,6264,0,0.37096912161498147,1,37.096912161498146
441,1922,0,0.008090476918032254,0,0.8090476918032253
442,7448,1,0.9827464226221809,1,98.2746422622181
443,6194,0,0.09129445133562959,0,9.129445133562959
444,2534,1,0.8481631987247569,1,84.81631987247569
445,7076,1,0.8481631987247569,1,84.81631987247569
446,3753,0,0.2848947738055538,0,28.48947738055538
447,6788,0,0.07171652913288987,0,7.171652913288987
448,4201,0,0.005479796206549144,0,0.5479796206549145
449,3913,0,0.2848947738055538,0,28.48947738055538
450,2179,0,0.2848947738055538,0,28.48947738055538
451,4803,1,0.9827464226221809,1,98.2746422622181
452,5397,0,0.37096912161498147,1,37.096912161498146
453,209,0,0.017058015976441597,0,1.7058015976441596
454,8804,0,0.8481631987247569,1,84.81631987247569
455,3276,0,0.0020526568937848924,0,0.20526568937848924
456,5941,0,0.37096912161498147,1,37.096912161498146
457,3688,1,0.8481631987247569,1,84.81631987247569
458,7274,0,0.2848947738055538,0,28.48947738055538
459,1267,1,0.7905126848996977,1,79.05126848996977
460,8515,1,0.37096912161498147,1,37.096912161498146
461,513,1,0.9987945012023002,1,99.87945012023002
462,7334,1,0.9553221103669499,1,95.53221103669499
463,61,0,0.005479796206549144,0,0.5479796206549145
464,6368,1,0.37096912161498147,1,37.096912161498146
465,9141,0,0.37096912161498147,1,37.096912161498146
466,6288,0,0.008179421033441015,0,0.8179421033441014
467,5852,0,0.09129445133562959,0,9.129445133562959
468,5584,0,0.11946334849332516,0,11.946334849332516
469,1487,0,0.26590609323536707,0,26.590609323536707
470,2752,0,0.37096912161498147,1,37.096912161498146
471,3626,0,0.11946334849332516,0,11.946334849332516
472,145,0,0.2848947738055538,0,28.48947738055538
473,291,0,0.09129445133562959,0,9.129445133562959
474,1947,0,0.008090476918032254,0,0.8090476918032253
475,8329,0,0.2848947738055538,0,28.48947738055538
476,1987,0,0.37096912161498147,1,37.096912161498146
477,7817,1,0.8574173917901764,1,85.74173917901764
478,3621,0,0.37096912161498147,1,37.096912161498146
479,8924,0,0.020449809789463553,0,2.0449809789463553
480,2743,0,0.005479796206549144,0,0.5479796206549145
481,4607,1,0.9827464226221809,1,98.2746422622181
482,550,0,0.005479796206549144,0,0.5479796206549145
483,6622,0,0.011863849163467974,0,1.1863849163467974
484,8506,0,0.013169241187126195,0,1.3169241187126195
485,2702,0,0.008090476918032254,0,0.8090476918032253
486,8458,0,0.2848947738055538,0,28.48947738055538
487,4674,1,0.8481631987247569,1,84.81631987247569
488,2094,1,0.011163908649850226,0,1.1163908649850225
489,3851,1,0.6026171715814657,1,60.26171715814657
490,1837,0,0.008090476918032254,0,0.8090476918032253
491,9066,1,0.37096912161498147,1,37.096912161498146
492,899,1,0.9553221103669499,1,95.53221103669499
493,3197,0,0.09129445133562959,0,9.129445133562959
494,8137,0,0.0028005555541087365,0,0.2800555554108736
495,8127,0,0.0013875685181836878,0,0.13875685181836878
496,1290,1,0.9950867689106122,1,99.50867689106121
497,3893,1,0.8574173917901764,1,85.74173917901764
498,5799,1,0.9883294115246765,1,98.83294115246764
499,7024,0,0.2848947738055538,0,28.48947738055538
500,5166,0,0.09129445133562959,0,9.129445133562959
501,7673,0,0.37096912161498147,1,37.096912161498146
502,5847,0,0.07171652913288987,0,7.171652913288987
503,7439,0,0.0028005555541087365,0,0.2800555554108736
504,2834,0,0.6771062790762566,1,67.71062790762566
505,2292,0,0.0017613312405512186,0,0.17613312405512185
506,7752,1,0.2848947738055538,0,28.48947738055538
507,7373,0,0.01206065780815329,0,1.206065780815329
508,6113,1,0.37096912161498147,1,37.096912161498146
509,8219,1,0.37096912161498147,1,37.096912161498146
510,1218,0,0.01206065780815329,0,1.206065780815329
511,5456,1,0.37096912161498147,1,37.096912161498146
512,1088,0,0.37096912161498147,1,37.096912161498146
513,4122,0,0.013906865310715907,0,1.3906865310715908
514,5806,1,0.9891499975770776,1,98.91499975770776
515,4522,0,0.37096912161498147,1,37.096912161498146
516,4472,1,0.37096912161498147,1,37.096912161498146
517,5179,1,0.9820310604138707,1,98.20310604138707
518,3261,1,0.3458986981845202,1,34.589869818452016
519,3842,0,0.005479796206549144,0,0.5479796206549145
520,9236,0,0.8481631987247569,1,84.81631987247569
521,2612,0,0.020449809789463553,0,2.0449809789463553
522,5562,1,0.9950867689106122,1,99.50867689106121
523,4005,1,0.9982087398862977,1,99.82087398862977
524,7861,0,0.07171652913288987,0,7.171652913288987
525,9015,1,0.9998816469923627,1,99.98816469923626
526,2507,0,0.37096912161498147,1,37.096912161498146
527,130,1,0.9987945012023002,1,99.87945012023002
528,7934,0,0.0038299944209943602,0,0.38299944209943604
529,6581,1,0.8481631987247569,1,84.81631987247569
530,7943,0,0.09129445133562959,0,9.129445133562959
531,4409,0,0.15360873596855484,0,15.360873596855484
532,3710,1,0.6771062790762566,1,67.71062790762566
